frame,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,spine_middle_x,spine_middle_y,tail_base_x,tail_base_y,tail_middle_x,tail_middle_y,tail_tip_x,tail_tip_y,time,Behavior
2592,342.76782,190.94006,352.82608,198.67508,354.47354,186.97981,359.3768,193.2867,382.4125,197.86089,398.95157,211.87302,-1000.0,-1000.0,86.4,D
2593,342.78876,190.93835,352.84406,198.66068,354.47128,186.97081,359.37073,193.26773,382.40988,197.85051,398.9451,211.87198,-1000.0,-1000.0,86.43333333333334,D
2594,342.74756,190.75089,352.6071,198.87962,354.33542,187.16025,359.25952,193.51784,382.46786,197.84319,398.99176,211.87175,-1000.0,-1000.0,86.46666666666667,D
2595,342.95145,190.5688,352.82065,198.50378,354.3764,186.75748,359.351,193.1023,382.35645,198.26746,399.4777,211.8617,-1000.0,-1000.0,86.5,D
2596,342.7788,189.98409,352.61398,198.1246,354.66678,186.3294,359.42584,193.09454,382.35486,198.33995,399.4254,211.83539,-1000.0,-1000.0,86.53333333333333,D
2597,342.98203,190.17874,352.87637,198.20834,354.9044,186.47328,359.67316,193.13934,382.51645,198.3179,399.42407,211.77493,-1000.0,-1000.0,86.56666666666666,D
2598,342.65717,189.2375,351.78156,197.8845,354.88464,186.26234,359.36786,193.27446,382.4994,198.33109,399.39606,211.79306,-1000.0,-1000.0,86.6,D
2599,342.79654,189.47145,351.97797,197.89453,354.8627,186.31932,359.3424,193.26056,382.4732,198.3164,399.40076,211.79462,-1000.0,-1000.0,86.63333333333333,D
2600,342.81598,189.85278,352.14383,198.05383,354.65094,186.49796,359.19147,193.26822,382.44113,198.29382,399.40924,211.82506,-1000.0,-1000.0,86.66666666666666,D
2601,342.87634,189.62321,352.18005,198.06085,354.59265,186.43102,359.2206,193.24951,382.48267,198.27182,399.41125,211.83505,-1000.0,-1000.0,86.69999999999999,D
2602,342.812,189.96863,352.33746,198.08409,354.6495,186.48813,359.28128,193.23642,382.48383,198.27803,399.40903,211.82405,-1000.0,-1000.0,86.73333333333333,D
2603,342.84122,190.2506,352.5751,198.38759,354.66168,186.65056,359.33453,193.29985,382.48758,198.25854,399.4146,211.81781,-1000.0,-1000.0,86.76666666666667,D
2604,342.83774,190.24997,352.5754,198.38614,354.66022,186.64964,359.3347,193.29922,382.489,198.2581,399.41254,211.82216,-1000.0,-1000.0,86.8,D
2605,342.80063,190.29393,352.57526,198.3888,354.635,186.6624,359.31168,193.27924,382.4684,198.27089,399.3916,211.87721,-1000.0,-1000.0,86.83333333333333,D
2606,342.84418,190.27826,352.5632,198.38667,354.6641,186.67079,359.3096,193.29689,382.46786,198.27197,399.3922,211.87886,-1000.0,-1000.0,86.86666666666666,D
2607,342.62302,189.75844,352.53964,198.16115,354.42288,186.37292,359.34738,193.03214,382.44525,198.18492,399.43408,211.8552,-1000.0,-1000.0,86.9,D
2608,342.94238,188.24399,351.77225,197.14456,354.88367,185.66087,359.40378,192.80455,382.3483,198.33034,399.44736,211.86668,-1000.0,-1000.0,86.93333333333334,D
2609,343.81854,188.06216,352.6454,196.57423,355.74478,185.4945,360.17386,192.39064,382.5239,198.19073,399.38705,211.86488,-1000.0,-1000.0,86.96666666666667,D
2610,346.26587,188.05272,353.69208,196.36896,357.45447,186.09404,360.8187,192.00725,382.9801,197.73976,399.3117,211.71292,-1000.0,-1000.0,87.0,D
2611,346.18567,186.44191,353.34958,195.23975,357.50946,185.0385,361.03366,192.23772,382.94348,197.70859,399.3168,211.60728,-1000.0,-1000.0,87.03333333333333,D
2612,346.1515,186.28754,353.3834,194.89728,357.57495,184.57727,361.32574,191.48128,382.94534,198.52628,399.23312,211.09851,-1000.0,-1000.0,87.06666666666666,D
2613,342.6433,187.76065,350.53595,197.11427,354.8394,185.78159,358.7783,192.57692,382.92508,197.68045,399.4564,211.1935,-1000.0,-1000.0,87.1,D
2614,342.0413,187.68732,350.4512,196.51337,353.98956,185.16492,359.0787,191.76875,383.219,196.95699,399.3707,211.28123,-1000.0,-1000.0,87.13333333333334,D
2615,342.05615,187.97725,350.4672,196.41457,353.80838,185.15158,359.13303,191.69316,383.31296,196.90332,399.40347,211.31346,-1000.0,-1000.0,87.16666666666667,D
2616,340.39777,189.04402,349.77045,197.30576,352.33307,185.74065,358.32794,191.95189,383.22086,196.85892,399.51724,211.2303,-1000.0,-1000.0,87.2,D
2617,340.40344,188.86761,349.76773,197.4173,351.97464,185.81514,358.13574,192.0495,383.18362,196.95245,399.56952,211.21695,-1000.0,-1000.0,87.23333333333333,D
2618,340.51712,189.23859,350.05072,197.80461,351.97238,186.18304,357.45978,192.90923,383.2525,196.8641,399.61624,211.2102,-1000.0,-1000.0,87.26666666666667,D
2619,340.3727,188.25497,349.9105,197.2207,352.18686,185.46014,358.19574,192.08557,383.36084,196.76743,399.63174,211.13138,-1000.0,-1000.0,87.30000000000001,D
2620,339.99747,187.12802,349.59955,196.40256,352.10202,184.56158,358.02515,191.49547,383.38397,196.68004,399.57645,211.16393,-1000.0,-1000.0,87.33333333333334,D
2621,340.41003,187.3388,349.7397,196.30197,352.21677,184.6997,358.1106,191.56158,383.4323,196.71442,399.72412,211.00563,-1000.0,-1000.0,87.36666666666667,D
2622,340.31628,187.81021,349.7237,197.1052,352.23746,185.18846,358.06805,192.0249,383.39804,196.68169,399.72903,210.98172,-1000.0,-1000.0,87.4,D
2623,341.04453,187.33215,350.4456,196.66301,353.4112,184.97014,358.8902,191.98593,383.45355,197.2501,400.20297,210.52582,-1000.0,-1000.0,87.43333333333334,D
2624,340.52716,187.64137,350.32645,197.0037,353.0887,185.13907,358.78928,192.03787,383.4831,197.19426,400.22284,210.61563,-1000.0,-1000.0,87.46666666666667,D
2625,342.0383,187.66484,351.4072,196.84816,354.25568,185.377,359.723,192.17633,384.21942,197.49016,400.24216,210.91055,-1000.0,-1000.0,87.5,D
2626,342.19974,187.8933,352.13757,196.93567,354.38806,185.24939,359.849,192.09052,384.23245,197.48015,400.2273,210.91159,-1000.0,-1000.0,87.53333333333333,D
2627,341.82443,187.68044,351.34555,197.36972,354.28998,185.40875,359.66025,192.39711,384.19495,197.4727,400.24136,210.91766,-1000.0,-1000.0,87.56666666666666,D
2628,341.32935,187.69467,350.86078,197.23871,353.9192,185.39468,359.47424,192.32364,384.15042,197.4774,400.24597,210.90071,-1000.0,-1000.0,87.6,D
2629,341.67465,188.0566,351.74124,197.50893,353.85968,185.85355,359.6787,192.6868,384.14975,197.45586,400.25058,210.86275,-1000.0,-1000.0,87.63333333333333,D
2630,341.92096,189.08612,352.32083,197.54227,354.0315,186.20366,360.0476,192.72533,384.35565,197.38829,400.26218,210.88783,-1000.0,-1000.0,87.66666666666666,D
2631,342.6509,190.23434,352.82947,197.9353,353.71136,187.1265,359.85132,193.5128,384.55518,197.28925,400.36478,210.99776,-1000.0,-1000.0,87.69999999999999,D
2632,342.74252,190.87099,353.78717,197.54495,353.7251,188.2049,360.47617,193.65639,384.67392,197.25508,400.3459,210.95801,-1000.0,-1000.0,87.73333333333333,D
2633,343.24295,190.75467,353.97134,197.30542,353.84543,188.36778,360.51874,193.68329,384.55487,197.37613,400.31735,211.03038,-1000.0,-1000.0,87.76666666666667,D
2634,344.10635,190.56033,353.748,197.57454,353.99622,187.58316,360.24402,191.95576,384.37863,197.4677,400.37695,210.9382,-1000.0,-1000.0,87.8,D
2635,344.88068,188.86928,354.19308,196.18027,354.36377,187.64934,360.5666,193.17485,384.2117,197.50787,400.32358,210.93938,-1000.0,-1000.0,87.83333333333333,D
2636,342.49487,189.59332,353.02185,197.38449,353.42545,187.00822,360.15268,193.23198,384.21225,197.53583,400.36026,211.01337,-1000.0,-1000.0,87.86666666666666,D
2637,340.83792,190.76036,352.34027,198.60323,353.18765,187.07013,359.64786,193.28322,384.28577,197.44856,400.2778,211.11383,-1000.0,-1000.0,87.9,D
2638,341.35028,194.01811,353.56287,199.27992,353.3964,187.84547,360.69046,192.44203,384.56027,197.31322,400.32236,211.00146,-1000.0,-1000.0,87.93333333333334,D
2639,341.60507,194.81445,353.99854,199.4552,353.44366,188.01636,360.79556,192.46535,384.3259,197.38812,400.15372,210.7283,-1000.0,-1000.0,87.96666666666667,D
2640,341.0982,199.35289,355.4085,201.34358,351.09442,190.89691,359.70566,193.97215,383.99045,197.07744,399.78076,211.71902,-1000.0,-1000.0,88.0,D
2641,340.76443,198.89429,355.2087,201.21887,351.12933,190.6958,359.71283,193.9185,384.00027,197.06741,399.7689,211.72119,-1000.0,-1000.0,88.03333333333333,D
2642,340.28156,198.38885,354.4863,201.26523,350.51102,190.81862,359.24835,194.03806,383.87366,197.06223,399.7389,211.70192,-1000.0,-1000.0,88.06666666666666,D
2643,340.0305,198.28798,354.18506,201.35332,350.3854,190.57706,358.9898,194.02197,384.12558,196.66925,399.48608,211.8531,-1000.0,-1000.0,88.1,D
2644,340.22372,198.497,354.18988,201.41765,350.3329,190.70004,358.92093,194.05434,384.12958,196.65346,399.49457,211.8514,-1000.0,-1000.0,88.13333333333334,D
2645,340.39264,198.57114,354.43283,201.3123,350.36932,190.7611,359.022,194.08095,384.1865,196.65054,399.49057,211.83719,-1000.0,-1000.0,88.16666666666667,D
2646,340.9013,199.39543,354.8212,201.45464,350.14496,190.99582,359.01004,194.11064,384.246,196.66245,399.6116,211.94337,-1000.0,-1000.0,88.2,D
2647,341.18616,199.77885,354.8869,201.55588,350.52203,191.49327,359.05862,194.41795,384.1251,196.61386,399.68887,211.67436,-1000.0,-1000.0,88.23333333333333,D
2648,341.6924,200.32358,355.51175,201.63593,350.84583,191.57347,359.20712,194.35378,384.08795,196.56267,399.72107,211.63092,-1000.0,-1000.0,88.26666666666667,D
2649,341.1239,203.15694,355.63364,202.6861,350.01785,192.9052,358.80197,194.80183,384.13922,196.59305,399.88126,211.7343,-1000.0,-1000.0,88.30000000000001,D
2650,341.44525,203.22267,355.93283,202.61722,350.1165,193.02606,358.87317,194.79211,384.20294,196.44365,399.63992,211.86484,-1000.0,-1000.0,88.33333333333334,D
2651,342.35983,203.50032,356.64465,202.3605,350.44662,193.40556,359.1053,194.8221,384.15756,196.4082,399.59833,211.85355,-1000.0,-1000.0,88.36666666666667,D
2652,342.29123,203.32027,356.5086,202.33179,350.4167,193.34236,359.03378,194.8241,384.13162,196.3505,399.5756,211.80713,-1000.0,-1000.0,88.4,D
2653,342.16885,203.43639,356.43744,202.47662,350.29422,193.43584,358.9566,194.94388,384.09283,196.32417,399.647,211.73235,-1000.0,-1000.0,88.43333333333334,D
2654,341.53055,203.63979,355.81967,203.00723,349.5224,193.94672,358.5021,195.35886,383.75964,196.34935,399.45074,211.69893,-1000.0,-1000.0,88.46666666666667,D
2655,341.61844,203.9942,355.82376,203.39005,349.62894,193.84511,358.57578,195.57126,383.35562,196.37613,399.40952,211.30016,-1000.0,-1000.0,88.5,D
2656,341.6153,204.00026,355.82266,203.3932,349.62344,193.84917,358.5725,195.57475,383.35532,196.3766,399.4109,211.30185,-1000.0,-1000.0,88.53333333333333,D
2657,342.12567,204.37804,356.09235,203.26735,349.58804,194.0529,358.5599,195.57986,383.39444,196.35356,399.58176,211.12021,-1000.0,-1000.0,88.56666666666666,D
2658,341.9102,203.6001,355.87543,202.86185,349.531,193.93884,358.53732,195.41745,383.39227,196.38928,399.43988,211.23984,-1000.0,-1000.0,88.6,D
2659,342.21533,204.23367,355.7997,203.0419,349.39313,194.39522,358.26865,195.57532,383.2172,196.02684,399.50323,210.75467,-1000.0,-1000.0,88.63333333333333,D
2660,341.29547,203.86414,354.51767,203.46725,348.60507,194.40697,357.51855,195.83167,383.1465,195.0271,400.5413,208.89561,-1000.0,-1000.0,88.66666666666666,D
2661,341.0238,204.25865,354.1706,203.70378,348.1547,194.84319,357.09103,195.97108,382.98996,195.11655,400.46265,208.88628,-1000.0,-1000.0,88.69999999999999,D
2662,341.02713,204.35248,354.26773,203.72734,348.17682,194.83066,357.1334,195.94066,383.01004,194.67055,400.7292,208.33376,-1000.0,-1000.0,88.73333333333333,D
2663,341.1359,204.41708,354.34222,203.71658,348.19373,194.85802,357.161,195.92415,383.00394,194.71623,400.72186,208.35419,-1000.0,-1000.0,88.76666666666667,D
2664,340.95233,204.425,353.80875,203.40678,347.62762,195.41074,356.5595,196.13802,382.58414,194.10574,400.4425,208.1089,-1000.0,-1000.0,88.8,D
2665,339.99905,203.51064,353.0238,203.61162,347.4503,194.78099,356.314,196.05505,382.36194,194.30412,400.16028,208.35715,-1000.0,-1000.0,88.83333333333333,D
2666,340.5495,203.85379,354.09924,202.87071,348.0455,195.40926,356.78366,195.92793,382.2796,194.1459,400.1626,208.58109,-1000.0,-1000.0,88.86666666666666,D
2667,339.80316,205.6449,352.26096,204.4741,345.15906,195.80219,354.71936,196.98193,381.88602,194.15594,399.95172,207.52731,-1000.0,-1000.0,88.9,D
2668,339.82852,205.50137,352.21518,204.41771,345.38904,195.94093,354.6707,196.89195,380.85452,193.53249,399.40884,206.91277,-1000.0,-1000.0,88.93333333333334,D
2669,339.3309,204.98409,351.7296,204.51582,345.40195,195.54526,354.42682,196.89658,380.14365,192.85426,399.54767,205.86346,-1000.0,-1000.0,88.96666666666667,D
2670,339.171,206.12221,351.6403,204.51523,343.77075,194.41687,352.4267,196.51402,378.43933,192.5215,399.47293,205.58557,-1000.0,-1000.0,89.0,D
2671,339.16248,206.07663,351.6544,204.33746,343.7785,194.38907,352.38495,196.44086,378.43607,192.68024,399.38565,206.2525,-1000.0,-1000.0,89.03333333333333,D
2672,338.38156,204.81447,351.48846,203.44777,343.4475,193.2616,351.9094,196.01176,377.89084,192.66109,399.12228,206.06438,-1000.0,-1000.0,89.06666666666666,D
2673,337.8415,203.13918,351.18112,202.98163,344.0926,191.91283,352.70007,195.69301,377.82837,192.88004,399.13617,205.9039,-1000.0,-1000.0,89.1,D
2674,338.01447,203.95343,351.49826,203.21954,343.75504,192.08154,352.42828,195.99654,377.73398,192.62279,399.30692,204.71599,-1000.0,-1000.0,89.13333333333334,D
2675,336.70798,199.28827,351.22314,202.80176,344.51843,191.34683,353.56683,195.6449,378.12512,193.27863,399.40686,204.91022,-1000.0,-1000.0,89.16666666666667,D
2676,338.3481,203.17122,351.67664,202.94687,344.4969,192.89934,353.23648,195.87082,378.51514,192.50102,399.1828,203.98163,-1000.0,-1000.0,89.2,D
2677,337.73602,202.82895,351.23602,203.51892,344.92203,193.06067,353.42538,195.87459,378.64468,192.71762,399.24948,204.08923,-1000.0,-1000.0,89.23333333333333,D
2678,337.7734,202.76839,351.26004,203.40111,344.9338,192.98,353.40726,195.79402,378.71317,192.71921,399.38977,204.09332,-1000.0,-1000.0,89.26666666666667,D
2679,337.57336,202.65085,351.09106,203.6452,344.82394,193.07283,353.28796,196.02144,378.6944,192.84229,399.12445,204.23497,-1000.0,-1000.0,89.30000000000001,D
2680,337.16696,201.99367,350.7385,203.29326,344.63318,192.51114,353.08664,195.95682,378.73465,193.27475,399.3619,204.56459,-1000.0,-1000.0,89.33333333333334,D
2681,336.44196,201.72913,350.27576,203.55087,344.37842,192.31944,352.94592,196.0623,378.37143,193.25435,399.2895,204.26941,-1000.0,-1000.0,89.36666666666667,D
2682,335.39023,199.26103,349.89493,203.5243,344.4102,192.0228,352.89084,196.09459,378.22263,193.3291,399.26935,204.35909,-1000.0,-1000.0,89.4,D
2683,335.21454,199.82236,349.78726,203.65292,344.3997,191.58957,352.48462,196.22878,378.24942,193.31978,399.27863,204.46663,-1000.0,-1000.0,89.43333333333334,D
2684,335.194,199.34256,349.5363,204.17451,344.49268,191.91838,352.07858,196.36916,377.81992,193.21727,399.42,203.86516,-1000.0,-1000.0,89.46666666666667,D
2685,334.44565,199.67186,348.4744,203.4927,342.6496,191.70042,350.62332,195.77072,375.872,191.8522,397.74872,201.64339,-1000.0,-1000.0,89.5,D
2686,334.40228,200.44582,348.5828,203.56688,342.30347,191.68478,350.458,195.80878,375.9551,191.68102,397.72946,201.60718,-1000.0,-1000.0,89.53333333333333,D
2687,335.2979,202.36055,348.5308,203.61565,342.25732,192.1625,350.5152,195.77939,375.82303,191.54224,397.6277,201.49286,-1000.0,-1000.0,89.56666666666666,D
2688,334.9106,203.61188,347.966,203.72984,341.1618,193.00896,349.63174,195.86658,375.84424,191.2067,397.6005,200.81613,-1000.0,-1000.0,89.6,D
2689,333.99893,203.59634,347.36594,203.88739,340.6062,192.95033,349.49524,194.54868,375.75403,191.1945,397.46368,200.61914,-1000.0,-1000.0,89.63333333333333,D
2690,334.42346,203.9768,347.35904,203.50479,340.24512,192.98447,349.1454,194.25418,375.56937,191.073,397.19324,199.61395,-1000.0,-1000.0,89.66666666666666,D
2691,333.81995,202.54121,346.81128,202.87555,340.41174,192.2286,349.09613,193.82584,375.60385,190.9612,397.05063,199.66235,-1000.0,-1000.0,89.69999999999999,D
2692,332.93265,199.58318,346.48813,201.9004,340.71625,190.93106,349.3741,193.22682,374.90094,190.10301,396.52316,199.27333,-1000.0,-1000.0,89.73333333333333,D
2693,332.25937,198.96216,346.03638,201.80032,340.63577,190.56573,349.25693,193.0868,374.8622,189.92078,396.69815,199.04886,-1000.0,-1000.0,89.76666666666667,D
2694,331.5361,198.69162,345.58826,201.56512,340.13257,190.08511,349.08447,192.70929,374.46838,190.0491,396.65442,198.64348,-1000.0,-1000.0,89.8,D
2695,331.0443,199.2814,345.64307,202.22697,340.04407,190.34265,349.55695,192.99115,374.40063,190.70581,396.76587,198.68169,-1000.0,-1000.0,89.83333333333333,D
2696,330.6069,198.92154,344.75183,201.95427,340.07422,190.48447,349.39133,193.09808,374.33646,190.59518,396.4847,197.72162,-1000.0,-1000.0,89.86666666666666,D
2697,330.73718,198.50905,344.75092,201.73819,340.25073,190.21368,349.38278,192.95409,374.37024,190.5748,396.4563,197.69565,-1000.0,-1000.0,89.9,D
2698,330.51492,198.01039,344.41956,201.84428,340.34152,190.1404,349.35898,193.00493,374.4475,190.59499,396.40872,197.70515,-1000.0,-1000.0,89.93333333333334,D
2699,330.31464,197.91557,344.38177,202.00166,340.24417,190.16998,349.2756,192.98991,374.42184,190.51689,396.4218,197.749,-1000.0,-1000.0,89.96666666666667,D
2700,328.57764,197.35138,341.67108,202.78625,338.76215,190.88062,347.44037,193.66266,373.05566,189.74634,394.82376,196.67368,-1000.0,-1000.0,90.0,D
2701,328.60977,197.36435,341.7362,202.76335,338.81015,190.83318,347.51147,193.6062,372.98843,189.81424,394.84177,196.70294,-1000.0,-1000.0,90.03333333333333,D
2702,328.4906,196.57693,341.29126,202.56433,339.05472,190.54007,347.55405,193.51163,373.08484,189.86555,394.8686,196.69165,-1000.0,-1000.0,90.06666666666666,D
2703,328.54065,196.68402,341.4128,202.52502,339.04675,190.55385,347.64417,193.4715,373.0725,189.78142,395.0513,196.78767,-1000.0,-1000.0,90.1,D
2704,328.4961,196.59897,341.3182,202.54451,339.0389,190.40605,347.60034,193.3955,373.12204,189.81009,395.0072,196.23703,-1000.0,-1000.0,90.13333333333334,D
2705,328.5349,196.68602,341.49576,202.5108,339.07208,190.44102,347.6816,193.37439,373.1201,189.79648,395.06696,196.28648,-1000.0,-1000.0,90.16666666666667,D
2706,328.44168,196.57169,341.22134,202.60968,339.02878,190.58304,347.48895,193.53416,373.10965,189.59981,394.70383,195.21347,402.53775,213.0748,90.2,D
2707,328.39096,196.44194,341.13742,202.55421,339.00537,190.55904,347.4827,193.49997,373.1117,189.70605,394.83142,195.42488,402.6653,213.07878,90.23333333333333,D
2708,328.4758,197.59221,341.9449,202.83427,338.81772,191.02242,347.77475,193.51495,373.00897,189.64021,394.83508,195.4112,402.6614,213.05966,90.26666666666667,D
2709,328.4119,197.64555,341.84958,202.93733,338.69867,191.17656,347.60397,193.64552,373.082,189.63657,394.79752,195.3828,402.6311,213.07379,90.30000000000001,D
2710,328.56662,197.76938,341.9674,203.03833,338.6365,191.21996,347.54077,193.73622,373.08484,189.56058,394.77917,195.3549,402.67416,213.09694,90.33333333333334,D
2711,328.85788,198.77695,342.52298,202.95148,338.50888,191.37575,347.56506,193.6393,373.0409,189.56361,394.84103,195.41188,402.69965,213.07701,90.36666666666667,D
2712,328.8332,199.42667,342.7992,203.08508,338.61984,191.4842,347.66165,193.79082,373.04294,189.78822,394.9342,195.45013,402.6722,213.07217,90.4,D
2713,329.0538,200.32167,342.66702,203.21869,338.39276,191.75432,347.314,194.1586,372.9114,190.09573,394.82962,195.1612,403.1162,212.81657,90.43333333333334,D
2714,329.0777,200.34239,342.7716,203.1252,338.37018,191.66263,347.4013,193.93993,372.79153,190.1554,394.65414,194.90236,402.8735,212.65279,90.46666666666667,D
2715,328.35913,200.55461,341.88782,203.59349,337.72192,192.05789,346.74832,194.3567,373.71307,190.07542,394.32303,194.91351,401.17294,213.27501,90.5,D
2716,328.36267,200.5615,341.88303,203.60039,337.7233,192.06302,346.74985,194.36201,373.71262,190.0736,394.31854,194.91295,401.17114,213.26698,90.53333333333333,D
2717,328.03598,199.15439,341.46628,203.40805,338.06012,191.69733,346.90668,194.26712,373.79425,190.10745,394.29904,194.94493,401.15866,213.27911,90.56666666666666,D
2718,328.03445,199.23764,341.45416,203.3748,338.0209,191.73456,346.86627,194.26997,373.78662,190.10739,394.2996,194.93747,401.15674,213.27937,90.6,D
2719,328.02127,199.21143,341.47766,203.3565,338.01788,191.71075,346.87872,194.25671,373.7629,190.10927,394.3033,194.94095,401.1597,213.28427,90.63333333333333,D
2720,328.01782,199.08543,341.4837,203.20882,337.92825,191.6402,346.9254,194.17955,373.80334,190.06424,394.36084,194.9502,401.38565,213.37709,90.66666666666666,D
2721,328.04056,198.60123,341.40118,203.12769,338.0726,191.49974,347.08142,194.08916,373.72485,190.27264,394.14786,194.46393,401.23544,212.34671,90.69999999999999,D
2722,327.97473,198.23009,341.26117,202.95178,338.13086,191.2409,347.22134,193.8815,374.43607,191.20728,394.68112,195.03185,400.5711,212.3186,90.73333333333333,D
2723,327.9646,198.2619,341.27924,202.92189,338.03506,191.16063,347.16095,193.77475,373.85794,190.61833,394.64618,195.0131,400.58365,212.3191,90.76666666666667,D
2724,328.0056,198.62633,341.56757,202.9111,338.05615,191.17986,347.20093,193.75136,373.82874,190.61307,394.655,195.01378,400.59113,212.31026,90.8,D
2725,328.01703,198.65361,341.54657,202.96695,338.01685,191.2655,347.193,193.80542,373.86285,190.5834,394.68018,195.01878,400.58438,212.32224,90.83333333333333,D
2726,327.96567,198.705,341.4774,202.9787,337.95746,191.28537,347.1369,193.83105,373.86176,190.58147,394.67346,195.00624,400.58472,212.31546,90.86666666666666,D
2727,327.95975,198.51218,341.39108,203.02895,338.08987,191.29456,347.19,193.91896,373.9078,190.62645,394.73822,195.07495,400.601,212.30469,90.9,D
2728,327.83298,199.15291,341.34644,203.19771,337.73444,191.57254,346.8608,194.08461,373.8701,190.59409,394.74155,195.05864,400.5975,212.31108,90.93333333333334,D
2729,327.83145,199.13126,341.40698,203.14705,337.7425,191.50307,346.91772,194.01765,374.4282,191.22173,394.77258,195.11931,400.56628,212.29732,90.96666666666667,D
2730,327.8261,199.4302,341.612,202.94287,337.55838,191.34612,346.84677,193.74174,373.76376,189.699,394.06406,193.98315,401.1755,211.94771,91.0,D
2731,327.8335,199.42752,341.61945,202.94656,337.55798,191.34152,346.85092,193.73741,373.7645,189.69527,394.06094,193.98518,401.1708,211.94197,91.03333333333333,D
2732,327.8181,198.96223,341.4591,202.86177,337.80273,191.08318,347.0454,193.61107,373.6863,189.66612,394.0045,193.95512,401.21048,211.92981,91.06666666666666,D
2733,328.20197,198.30579,341.94345,202.63704,338.24673,190.68375,347.5248,193.21098,373.58783,189.65007,393.98557,193.97998,401.1998,211.90079,91.1,D
2734,328.24866,198.5219,341.98184,202.70952,338.159,190.6955,347.4834,193.18602,373.50818,189.53508,393.96167,193.86798,401.20294,211.92671,91.13333333333334,D
2735,328.14874,197.26926,341.59796,202.62302,338.57022,190.38043,347.75128,193.06926,373.41534,189.47635,393.84213,193.39964,401.24203,211.74135,91.16666666666667,D
2736,328.33478,197.73415,341.88812,202.6572,338.50482,190.42786,347.77444,193.0564,373.39935,189.40305,393.96768,193.17726,401.50342,211.5661,91.2,D
2737,328.40076,197.83487,342.03275,202.67015,338.53156,190.44449,347.85873,193.01584,373.34973,189.4117,394.03473,193.16289,400.63968,211.29417,91.23333333333333,D
2738,328.4527,197.92747,342.10236,202.57477,338.48053,190.38411,346.91843,192.94333,373.43286,189.17691,394.0256,193.18184,400.61423,211.22339,91.26666666666667,D
2739,328.51,198.09013,342.15057,202.65407,338.4997,190.4524,347.78192,192.99353,373.43793,189.19185,394.05835,193.1442,400.57922,211.21632,91.30000000000001,D
2740,328.50592,198.07053,342.1219,202.66628,338.49457,190.48378,347.74954,193.03871,373.48688,189.24268,394.04425,193.13335,400.57028,211.21416,91.33333333333334,D
2741,328.52142,197.93399,341.96112,202.68216,338.4804,190.5638,347.6559,193.15704,373.553,189.25763,394.0505,193.1326,400.5841,211.213,91.36666666666667,D
2742,328.16376,197.45857,341.2898,202.81122,338.37726,190.64668,347.4464,193.37794,373.6106,189.3671,394.0622,193.14088,400.57306,211.2166,91.4,D
2743,328.18832,197.4788,341.3196,202.77063,338.3888,190.60004,347.4598,193.33858,373.5864,189.34975,394.0707,193.14076,400.5759,211.23717,91.43333333333334,D
2744,328.18057,197.48318,341.31952,202.77687,338.38437,190.60301,347.4579,193.3408,373.58667,189.3502,394.08432,193.14815,400.5796,211.25034,91.46666666666667,D
2745,329.53015,198.67485,343.37152,202.57805,338.8456,190.72493,348.13403,193.15762,373.69864,189.1827,394.1056,192.58643,400.90637,210.76189,91.5,D
2746,329.62112,198.73906,343.58063,202.5528,338.95352,190.8013,348.31198,193.18951,373.71448,189.25876,394.1248,192.6067,400.91357,210.75833,91.53333333333333,D
2747,329.6175,198.71918,343.5898,202.56032,338.96066,190.78918,348.3169,193.18826,373.7142,189.25508,394.12457,192.60687,400.9127,210.76299,91.56666666666666,D
2748,329.58444,198.61646,343.42258,202.51854,338.92157,190.68698,348.1938,193.10413,373.7188,189.18022,394.11703,192.5959,400.91046,210.77481,91.6,D
2749,329.6995,198.77983,343.6349,202.59547,338.97888,190.88742,348.32697,193.2295,373.80948,189.24586,394.15088,192.60991,400.91367,210.77376,91.63333333333333,D
2750,329.63464,198.64514,343.41925,202.53738,338.9291,190.7287,348.19092,193.10762,373.72644,189.20992,394.12326,192.58951,400.91522,210.77333,91.66666666666666,D
2751,329.63348,198.64502,343.4189,202.53789,338.9282,190.72917,348.19052,193.10834,373.72565,189.2091,394.12445,192.5882,400.91458,210.77441,91.69999999999999,D
2752,329.48285,197.55284,343.13687,202.3487,339.39203,190.43669,348.48093,193.10123,373.8028,189.23405,394.1248,192.61263,400.91302,210.752,91.73333333333333,D
2753,329.38684,197.14911,342.70844,202.2456,339.42203,190.32687,348.355,193.02353,373.83975,189.33623,394.02808,192.50436,400.84186,210.72488,91.76666666666667,D
2754,329.2853,197.00264,342.34927,202.20015,339.35043,190.2612,347.36578,192.99458,373.86142,189.25923,394.06757,192.45152,400.84875,210.6894,91.8,D
2755,329.4856,197.17094,342.84268,202.30194,339.5548,190.31851,348.52194,193.00568,373.79657,189.33894,394.0407,192.28038,400.80426,210.59117,91.83333333333333,D
2756,329.4762,197.18434,342.83716,202.29982,339.54437,190.33234,348.51636,193.00928,373.79416,189.33891,394.0446,192.27959,400.79446,210.59215,91.86666666666666,D
2757,329.4248,197.07716,342.52252,202.32423,339.35867,190.508,348.20255,193.14877,373.81302,189.29861,394.02554,192.22046,400.80893,210.61354,91.9,D
2758,329.42813,197.07788,342.52347,202.32257,339.35916,190.50717,348.2033,193.1479,373.81277,189.29855,394.02307,192.21964,400.80637,210.61194,91.93333333333334,D
